INFO Request for StartComputing
INFO Generation 795: 1560.0
INFO Generation 796: 1562.0
INFO Generation 797: 1539.0
INFO Generation 798: 1622.0
INFO Generation 799: 1539.0
INFO Generation 800: 1632.0
INFO Generation 801: 1595.0
INFO Generation 802: 1570.0
INFO Generation 803: 1512.0
INFO Generation 804: 1595.0
INFO Generation 805: 1574.0
INFO Generation 806: 1337.0
INFO Generation 807: 1447.0
INFO Generation 808: 1321.0
INFO Generation 809: 1410.0
INFO Generation 810: 1368.0
INFO Generation 811: 1347.0
INFO Generation 812: 1275.0
INFO Generation 813: 1322.0
INFO Generation 814: 1196.0
INFO Generation 815: 1264.0
INFO Generation 816: 1306.0
INFO Generation 817: 1327.0
INFO Generation 818: 1321.0
INFO Generation 819: 1331.0
INFO Generation 820: 1258.0
INFO Generation 821: 1310.0
INFO Generation 822: 1347.0
INFO Generation 823: 1389.0
INFO Generation 824: 1357.0
INFO Generation 825: 1320.0
INFO Generation 826: 1420.0
INFO Generation 827: 1362.0
INFO Generation 828: 1399.0
INFO Generation 829: 1378.0
INFO Generation 830: 1517.0
INFO Generation 831: 1488.0
INFO Generation 832: 1528.0
INFO Generation 833: 1598.0
INFO Generation 834: 1453.0
INFO Generation 835: 1552.0
INFO Generation 836: 1564.0
INFO Generation 837: 1489.0
INFO Generation 838: 1529.0
INFO Generation 839: 1578.0
INFO Generation 840: 1500.0
INFO Generation 841: 1624.0
INFO Generation 842: 1547.0
INFO Generation 843: 1582.0
INFO Generation 844: 1501.0
INFO Generation 845: 1561.0
INFO Generation 846: 1571.0
INFO Generation 847: 1596.0
INFO Generation 848: 1276.0
INFO Generation 849: 1386.0
INFO Generation 850: 1322.0
INFO Generation 851: 1411.0
INFO Generation 852: 1421.0
INFO Generation 853: 1400.0
INFO Generation 854: 1523.0
INFO Generation 855: 1494.0
INFO Generation 856: 1506.0
INFO Generation 857: 1576.0
INFO Generation 858: 1281.0
INFO Generation 859: 1380.0
INFO Generation 860: 1542.0
INFO Generation 861: 1317.0
INFO Generation 862: 1329.0
INFO Generation 863: 1301.0
INFO Generation 864: 1300.0
INFO Generation 865: 1497.0
INFO Generation 866: 1553.0
INFO Generation 867: 1410.0
INFO Generation 868: 1357.0
INFO Generation 869: 1312.0
INFO Generation 870: 1427.0
INFO Generation 871: 1525.0
INFO Generation 872: 1282.0
INFO Generation 873: 1364.0
INFO Generation 874: 1478.0
INFO Generation 875: 1462.0
INFO Generation 876: 1577.0
INFO Generation 877: 1479.0
INFO Generation 878: 1507.0
INFO Generation 879: 1432.0
INFO Generation 880: 1491.0
INFO Generation 881: 1540.0
INFO Generation 882: 1266.0
INFO Generation 883: 1390.0
INFO Generation 884: 1479.0
INFO Generation 885: 1254.0
INFO Generation 886: 1313.0
INFO Generation 887: 1285.0
INFO Generation 888: 1238.0
INFO Generation 889: 1435.0
INFO Generation 890: 1444.0
INFO Generation 891: 1327.0
INFO Generation 892: 1294.0
INFO Generation 893: 1250.0
INFO Generation 894: 1343.0
INFO Generation 895: 1416.0
INFO Inform with Individual
INFO Generation 896: 1265.0
INFO Generation 897: 1373.0
INFO Generation 898: 1415.0
INFO Generation 899: 1446.0
INFO Generation 900: 1539.0
INFO Generation 901: 1462.0
INFO Generation 902: 1427.0
INFO Generation 903: 1462.0
INFO Generation 904: 1428.0
INFO Generation 905: 1488.0
INFO Generation 906: 1285.0
INFO Generation 907: 1310.0
INFO Generation 908: 1455.0
INFO Generation 909: 1312.0
INFO Generation 910: 1278.0
INFO Generation 911: 1233.0
INFO Generation 912: 1313.0
INFO Generation 913: 1411.0
INFO Generation 914: 1409.0
INFO Generation 915: 1292.0
INFO Generation 916: 1231.0
INFO Generation 917: 1187.0
INFO Generation 918: 1291.0
INFO Generation 919: 1364.0
INFO Generation 920: 1301.0
INFO Generation 921: 1327.0
INFO Generation 922: 1479.0
INFO Generation 923: 1400.0
